PRODUCT_ID;LOT_ID;WAFER_NO;EQUIPMENT_ID;CHAMBER_ID;CHAMBER_RECP;BOAT_POSITION;STEP_SEQ;STEP_ID;STAGE;STEP_DESCRIPTION;TRACK_IN_TIME;TRACK_OUT_TIME;START_TIME;Value;Value_Time
C24CM09AAB;8971719.009;14;ETSC6X;ETSC62-2;SECSII;8;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:40:33 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;15;ETSC6X;ETSC61-1;SECSII;7;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:38:23 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;16;ETSC6X;ETSC62-2;SECSII;6;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:37:16 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;17;ETSC6X;ETSC61-1;SECSII;5;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:35:04 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;18;ETSC6X;ETSC61-1;SECSII;25;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:07:56 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;19;ETSC6X;ETSC62-2;SECSII;24;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:06:47 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;2;ETSC6X;ETSC61-1;SECSII;3;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:31:45 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;20;ETSC6X;ETSC61-1;SECSII;23;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:04:57 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;21;ETSC6X;ETSC62-2;SECSII;22;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:03:30 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;22;ETSC6X;ETSC61-1;SECSII;21;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:01:38 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;23;ETSC6X;ETSC62-2;SECSII;20;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 11:00:14 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;24;ETSC6X;ETSC61-1;SECSII;19;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:58:19 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;25;ETSC6X;ETSC62-2;SECSII;18;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:56:57 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;3;ETSC6X;ETSC62-2;SECSII;2;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:30:42 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;4;ETSC6X;ETSC62-2;SECSII;1;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:27:25 PM;0.19709627;5/31/2020 2:29:19 AM
